date,price,total_return_index
1993-01-29,43.937500,100.00000000
1993-02-01,44.250000,100.71119798
1993-02-02,44.343750,100.92463905
1993-02-03,44.812500,101.99145585
1993-02-04,45.000000,102.41821905
1993-02-05,44.968750,102.34709846
1993-02-08,44.968750,102.34709846
1993-02-09,44.656250,101.63584497
1993-02-10,44.718750,101.77812580
1993-02-11,44.937500,102.27590650
1993-02-12,44.593750,101.49365929
1993-02-16,43.468750,98.93315941
1993-02-17,43.437500,98.86200710
1993-02-18,43.406250,98.79094995
1993-02-19,43.562500,99.14648947
1993-02-22,43.718750,99.50219551
1993-02-23,43.687500,99.43103527
1993-02-24,44.250000,100.71119798
1993-02-25,44.343750,100.92463905
1993-02-26,44.406250,101.06684852
1993-03-01,44.281250,100.78237408
1993-03-02,44.937500,102.27590650
1993-03-03,45.125000,102.70276485
1993-03-04,44.875000,102.13379219
1993-03-05,44.750000,101.84922260
1993-03-08,45.750000,104.12516875
1993-03-09,45.593750,103.76961337
1993-03-10,45.687500,103.98291171
1993-03-11,45.562500,103.69848485
1993-03-12,45.093750,102.63162840
1993-03-15,45.312500,103.12943289
1993-03-16,45.312500,103.12943289
1993-03-17,45.031250,102.48934757
1993-03-18,45.312500,103.12943289
1993-03-19,45.031250,102.97337835
1993-03-22,44.781250,102.40176513
1993-03-23,44.875000,102.61610224
1993-03-24,44.875000,102.61610224
1993-03-25,45.156250,103.25924839
1993-03-26,44.906250,102.68758760
1993-03-29,45.093750,103.11628562
1993-03-30,45.218750,103.40210015
1993-03-31,45.187500,103.33072582
1993-04-01,45.031250,102.97337835
1993-04-02,44.093750,100.82961072
1993-04-05,44.312500,101.32978616
1993-04-06,44.187500,101.04398748
1993-04-07,44.343750,101.40131116
1993-04-08,44.281250,101.25836424
1993-04-12,44.906250,102.68758760
1993-04-13,45.000000,102.90192471
1993-04-14,44.937500,102.75898572
1993-04-15,44.937500,102.75898572
1993-04-16,44.937500,102.75898572
1993-04-19,44.750000,102.33022427
1993-04-20,44.531250,101.83000918
1993-04-21,44.500000,101.75860312
1993-04-22,43.937500,100.47234254
1993-04-23,43.750000,100.04355730
1993-04-26,43.406250,99.25752767
1993-04-27,43.875000,100.32936391
1993-04-28,43.781250,100.11502679
1993-04-29,43.968750,100.54377239
1993-04-30,44.031250,100.68666380
1993-05-03,44.312500,101.32978616
1993-05-04,44.468750,101.68707812
1993-05-05,44.593750,101.97300367
1993-05-06,44.437500,101.61563242
1993-05-07,44.343750,101.40131116
1993-05-10,44.437500,101.61563242
1993-05-11,44.625000,102.04436215
1993-05-12,44.562500,101.90154211
1993-05-13,44.031250,100.68666380
1993-05-14,44.000000,100.61524188
1993-05-17,44.156250,100.97249420
1993-05-18,44.125000,100.90111193
1993-05-19,45.031250,102.97337835
1993-05-20,45.156250,103.25924839
1993-05-21,44.750000,102.33022427
1993-05-24,44.937500,102.75898572
1993-05-25,45.031250,102.97337835
1993-05-26,45.593750,104.25972615
1993-05-27,45.437500,103.90238661
1993-05-28,45.218750,103.40210015
1993-06-01,45.656250,104.40261756
1993-06-02,45.593750,104.25972615
1993-06-03,45.437500,103.90238661
1993-06-04,45.281250,103.54509465
1993-06-07,45.125000,103.18776304
1993-06-08,44.718750,102.25877063
1993-06-09,44.875000,102.61610224
1993-06-10,44.906250,102.68758760
1993-06-11,45.093750,103.11628562
1993-06-14,45.031250,102.97337835
1993-06-15,44.937500,102.75898572
1993-06-16,45.031250,102.97337835
1993-06-17,45.187500,103.33072582
1993-06-18,44.500000,102.47975276
1993-06-21,44.593750,102.69569165
1993-06-22,44.625000,102.76756555
1993-06-23,44.218750,101.83210259
1993-06-24,44.812500,103.19941162
1993-06-25,44.781250,103.12749807
1993-06-28,45.281250,104.27891579
1993-06-29,45.062500,103.77517202
1993-06-30,45.062500,103.77517202
1993-07-01,44.937500,103.48730372
1993-07-02,44.687500,102.91152746
1993-07-06,44.218750,101.83210259
1993-07-07,44.343750,102.11995504
1993-07-08,44.843750,103.27138861
1993-07-09,44.968750,103.55933621
1993-07-12,44.937500,103.48730372
1993-07-13,44.906250,103.41535052
1993-07-14,45.062500,103.77517202
1993-07-15,44.875000,103.34338939
1993-07-16,44.750000,103.05545765
1993-07-19,44.718750,102.98348066
1993-07-20,44.843750,103.27138861
1993-07-21,44.812500,103.19941162
1993-07-22,44.500000,102.47975276
1993-07-23,44.718750,102.98348066
1993-07-26,44.968750,103.55933621
1993-07-27,44.937500,103.48730372
1993-07-28,44.843750,103.27138861
1993-07-29,45.093750,103.84714901
1993-07-30,44.843750,103.27138861
1993-08-02,44.968750,103.55933621
1993-08-03,45.000000,103.63121012
1993-08-04,45.000000,103.63121012
1993-08-05,44.906250,103.41535052
1993-08-06,44.968750,103.55933621
1993-08-09,45.218750,104.13496181
1993-08-10,45.187500,104.06297689
1993-08-11,45.187500,104.06297689
1993-08-12,45.062500,103.77517202
1993-08-13,45.125000,103.91907842
1993-08-16,45.375000,104.49479124
1993-08-17,45.531250,104.85467618
1993-08-18,45.781250,105.43034936
1993-08-19,45.781250,105.43034936
1993-08-20,45.812500,105.50237392
1993-08-23,45.718750,105.28644296
1993-08-24,46.218750,106.43790032
1993-08-25,46.250000,106.50987731
1993-08-26,46.281250,106.58186223
1993-08-27,46.250000,106.50987731
1993-08-30,46.437500,106.94166787
1993-08-31,46.562500,107.22952825
1993-09-01,46.500000,107.08561392
1993-09-02,46.343750,106.72580034
1993-09-03,46.375000,106.79776147
1993-09-07,46.062500,106.07809468
1993-09-08,45.906250,105.71827317
1993-09-09,46.000000,105.93412484
1993-09-10,46.406250,106.86964331
1993-09-13,46.437500,106.94166787
1993-09-14,46.250000,106.50987731
1993-09-15,46.375000,106.79776147
1993-09-16,46.187500,106.36596298
1993-09-17,45.812500,106.15969027
1993-09-20,45.437500,105.29078838
1993-09-21,45.281250,104.92863557
1993-09-22,45.656250,105.79770398
1993-09-23,45.906250,106.37697720
1993-09-24,45.781250,106.08727715
1993-09-27,46.281250,107.24592666
1993-09-28,46.187500,107.02870317
1993-09-29,46.031250,106.66666138
1993-09-30,45.937500,106.44938238
1993-10-01,46.156250,106.95626627
1993-10-04,46.218750,107.10107664
1993-10-05,46.156250,106.95626627
1993-10-06,46.125000,106.88383729
1993-10-07,46.000000,106.59417690
1993-10-08,46.062500,106.73905864
1993-10-11,46.156250,106.95626627
1993-10-12,46.218750,107.10107664
1993-10-13,46.218750,107.10107664
1993-10-14,46.812500,108.47690999
1993-10-15,47.062500,109.05623078
1993-10-18,46.937500,108.76661797
1993-10-19,46.593750,107.97007369
1993-10-20,46.656250,108.11484441
1993-10-21,46.593750,107.97007369
1993-10-22,46.375000,107.46316601
1993-10-25,46.500000,107.75283434
1993-10-26,46.468750,107.68038950
1993-10-27,46.500000,107.75283434
1993-10-28,46.843750,108.54930725
1993-10-29,46.843750,108.54930725
1993-11-01,46.968750,108.83904694
1993-11-02,46.937500,108.76661797
1993-11-03,46.343750,107.39076083
1993-11-04,45.843750,106.23213510
1993-11-05,46.062500,106.73905864
1993-11-08,46.125000,106.88383729
1993-11-09,46.156250,106.95626627
1993-11-10,46.500000,107.75283434
1993-11-11,46.375000,107.46316601
1993-11-12,46.593750,107.97007369
1993-11-15,46.562500,107.89762885
1993-11-16,46.781250,108.40448102
1993-11-17,46.531250,107.82520781
1993-11-18,46.406250,107.53552362
1993-11-19,46.312500,107.31837150
1993-11-22,46.031250,106.66666138
1993-11-23,46.281250,107.24592666
1993-11-24,46.468750,107.68038950
1993-11-26,46.500000,107.75283434
1993-11-29,46.312500,107.31837150
1993-11-30,46.343750,107.39076083
1993-12-01,46.406250,107.53552362
1993-12-02,46.531250,107.82520781
1993-12-03,46.718750,108.25971822
1993-12-06,46.875000,108.62176001
1993-12-07,46.843750,108.54930725
1993-12-08,46.843750,108.54930725
1993-12-09,46.687500,108.18728925
1993-12-10,46.593750,107.97007369
1993-12-13,46.875000,108.62176001
1993-12-14,46.531250,107.82520781
1993-12-15,46.468750,107.68038950
1993-12-16,46.625000,108.04246301
1993-12-17,46.562500,108.63620775
1993-12-20,46.625000,108.78204897
1993-12-21,46.468750,108.41751728
1993-12-22,46.781250,109.14665995
1993-12-23,46.750000,109.07366798
1993-12-27,47.000000,109.65694564
1993-12-28,47.093750,109.87578677
1993-12-29,47.031250,109.72991383
1993-12-30,46.843750,109.29238223
1993-12-31,46.593750,108.70912836
1994-01-03,46.468750,108.41751728
1994-01-04,46.656250,108.85498544
1994-01-05,46.750000,109.07366798
1994-01-06,46.750000,109.07366798
1994-01-07,47.031250,109.72991383
1994-01-10,47.593750,111.04232623
1994-01-11,47.500000,110.82356440
1994-01-12,47.343750,110.45900099
1994-01-13,47.218750,110.16739784
1994-01-14,47.406250,110.60485807
1994-01-17,47.406250,110.60485807
1994-01-18,47.468750,110.75063585
1994-01-19,47.343750,110.45900099
1994-01-20,47.468750,110.75063585
1994-01-21,47.375000,110.53192953
1994-01-24,47.187500,110.09441379
1994-01-25,47.187500,110.09441379
1994-01-26,47.312500,110.38608831
1994-01-27,47.750000,111.40683413
1994-01-28,47.875000,111.69851657
1994-01-31,48.218750,112.50045298
1994-02-01,47.968750,111.91721497
1994-02-02,48.281250,112.64635764
1994-02-03,48.062500,112.13595301
1994-02-04,46.968750,109.58408846
1994-02-07,47.187500,110.09441379
1994-02-08,47.218750,110.16739784
1994-02-09,47.406250,110.60485807
1994-02-10,47.000000,109.65694564
1994-02-11,47.156250,110.02154869
1994-02-14,47.218750,110.16739784
1994-02-15,47.468750,110.75063585
1994-02-16,47.437500,110.67778661
1994-02-17,47.156250,110.02154869
1994-02-18,46.875000,109.36534249
1994-02-22,47.343750,110.45900099
1994-02-23,47.218750,110.16739784
1994-02-24,46.593750,108.70912836
1994-02-25,46.812500,109.21953299
1994-02-28,46.812500,109.21953299
1994-03-01,46.625000,108.78204897
1994-03-02,46.687500,108.92788226
1994-03-03,46.562500,108.63620775
1994-03-04,46.687500,108.92788226
1994-03-07,46.937500,109.51119957
1994-03-08,46.750000,109.07366798
1994-03-09,46.968750,109.58408846
1994-03-10,46.593750,108.70912836
1994-03-11,46.843750,109.29238223
1994-03-14,46.906250,109.43827103
1994-03-15,46.875000,109.36534249
1994-03-16,47.250000,110.24028673
1994-03-17,47.250000,110.24028673
1994-03-18,46.968750,110.21624418
1994-03-21,46.843750,109.92286481
1994-03-22,46.968750,110.21624418
1994-03-23,46.937500,110.14288745
1994-03-24,46.375000,108.82298157
1994-03-25,45.937500,107.79635199
1994-03-28,46.000000,107.94303375
1994-03-29,45.093750,105.81637819
1994-03-30,44.468750,104.34973505
1994-03-31,44.593750,104.64311443
1994-04-04,43.906250,103.02982125
1994-04-05,44.812500,105.15637371
1994-04-06,44.812500,105.15637371
1994-04-07,45.031250,105.66971229
1994-04-08,44.687500,104.86311328
1994-04-11,44.875000,105.30315063
1994-04-12,44.812500,105.15637371
1994-04-13,44.578125,104.60642417
1994-04-14,44.593750,104.64311443
1994-04-15,44.593750,104.64311443
1994-04-18,44.296875,103.94646726
1994-04-19,44.359375,104.09310145
1994-04-20,44.312500,103.98315753
1994-04-21,44.906250,105.37639635
1994-04-22,44.859375,105.26633349
1994-04-25,45.328125,106.36637532
1994-04-26,45.281250,106.25639968
1994-04-28,44.953125,105.48638785
1994-04-29,45.093750,105.81637819
1994-05-02,45.375000,106.47636682
1994-05-03,45.328125,106.36637532
1994-05-04,45.250000,106.18308259
1994-05-05,45.187500,106.03641669
1994-05-06,44.750000,105.00975539
1994-05-09,44.359375,104.09310145
1994-05-10,44.703125,104.89973218
1994-05-11,44.296875,103.94646726
1994-05-12,44.515625,104.45975034
1994-05-13,44.515625,104.45975034
1994-05-16,44.531250,104.49642474
1994-05-17,45.187500,106.03641669
1994-05-18,45.515625,106.80636509
1994-05-19,45.734375,107.31970367
1994-05-20,45.562500,106.91631694
1994-05-23,45.484375,106.73302421
1994-05-24,45.671875,107.17299019
1994-05-25,45.796875,107.46632992
1994-05-26,45.828125,107.53963115
1994-05-27,45.875000,107.64965437
1994-05-31,45.812500,107.50303605
1994-06-01,46.015625,107.97964471
1994-06-02,45.968750,107.86968494
1994-06-03,46.234375,108.49291986
1994-06-06,46.218750,108.45627717
1994-06-07,46.156250,108.30955576
1994-06-08,45.781250,107.42963966
1994-06-09,46.031250,108.01635084
1994-06-10,46.109375,108.19962771
1994-06-13,46.171875,108.34626982
1994-06-14,46.531250,109.18960667
1994-06-15,46.343750,108.74962483
1994-06-16,46.437500,108.96959196
1994-06-17,45.875000,108.36132813
1994-06-20,45.484375,107.43862390
1994-06-21,45.093750,106.51597517
1994-06-22,45.265625,106.92196281
1994-06-23,45.000000,106.29454106
1994-06-24,44.062500,104.07997796
1994-06-27,44.828125,105.88852963
1994-06-28,44.609375,105.37179718
1994-06-29,44.750000,105.70407918
1994-06-30,44.468750,105.03964206
1994-07-01,44.562500,105.26115546
1994-07-05,44.796875,105.81473677
1994-07-06,44.734375,105.66708760
1994-07-07,44.921875,106.11000339
1994-07-08,44.906250,106.07309110
1994-07-11,44.750000,105.70407918
1994-07-12,44.812500,105.85159355
1994-07-13,44.890625,106.03616295
1994-07-14,45.375000,107.18034093
1994-07-15,45.390625,107.21718979
1994-07-18,45.468750,107.40177504
1994-07-19,45.375000,107.18034093
1994-07-20,45.171875,106.70052078
1994-07-21,45.265625,106.92196281
1994-07-22,45.343750,107.10645291
1994-07-25,45.406250,107.25418138
1994-07-26,45.359375,107.14338106
1994-07-27,45.359375,107.14338106
1994-07-28,45.453125,107.36483896
1994-07-29,45.906250,108.43519236
1994-08-01,46.125000,108.95188516
1994-08-02,46.187500,109.09956605
1994-08-03,46.203125,109.13645456
1994-08-04,45.937500,108.50899316
1994-08-05,45.781250,108.13989402
1994-08-08,45.890625,108.39823249
1994-08-09,45.968750,108.58277810
1994-08-10,46.140625,108.98879746
1994-08-11,45.968750,108.58277810
1994-08-12,46.328125,109.43178462
1994-08-15,46.312500,109.39485646
1994-08-16,46.640625,110.16982430
1994-08-17,46.609375,110.09606315
1994-08-18,46.453125,109.72697194
1994-08-19,46.421875,109.65315529
1994-08-22,46.375000,109.54241841
1994-08-23,46.640625,110.16982430
1994-08-24,47.140625,111.35092251
1994-08-25,47.015625,111.05568761
1994-08-26,47.687500,112.64267830
1994-08-29,47.656250,112.56879028
1994-08-30,47.781250,112.86409655
1994-08-31,47.656250,112.56879028
1994-09-01,47.500000,112.19973872
1994-09-02,47.296875,111.71998200
1994-09-06,47.312500,111.75691015
1994-09-07,47.265625,111.64618913
1994-09-08,47.500000,112.19973872
1994-09-09,47.000000,111.01871188
1994-09-12,46.859375,110.68659640
1994-09-13,47.000000,111.01871188
1994-09-14,47.046875,111.12941704
1994-09-15,47.640625,112.53197314
1994-09-16,47.015625,111.73108344
1994-09-19,47.062500,111.84246262
1994-09-20,46.171875,109.72590145
1994-09-21,46.171875,109.72590145
1994-09-22,46.062500,109.46603256
1994-09-23,45.906250,109.09471314
1994-09-26,46.140625,109.65166452
1994-09-27,46.109375,109.57745932
1994-09-28,46.468750,110.43143770
1994-09-29,46.234375,109.87447045
1994-09-30,46.171875,109.72590145
1994-10-03,46.062500,109.46603256
1994-10-04,45.375000,107.83220964
1994-10-05,45.390625,107.86935189
1994-10-06,45.250000,107.53512714
1994-10-07,45.453125,108.01785746
1994-10-10,45.937500,109.16895799
1994-10-11,46.625000,110.80280470
1994-10-12,46.687500,110.95123097
1994-10-13,46.843750,111.32261383
1994-10-14,47.046875,111.80537587
1994-10-17,46.953125,111.58254616
1994-10-18,46.843750,111.32261383
1994-10-19,47.062500,111.84246262
1994-10-20,46.750000,111.09976033
1994-10-21,46.562500,110.65428327
1994-10-24,46.171875,109.72590145
1994-10-25,46.218750,109.83732820
1994-10-26,46.390625,110.24575816
1994-10-27,46.671875,110.91417595
1994-10-28,47.656250,113.25353512
1994-10-31,47.484375,112.84506551
1994-11-01,46.953125,111.58254616
1994-11-02,46.687500,110.95123097
1994-11-03,46.937500,111.54544355
1994-11-04,46.328125,110.09728431
1994-11-07,46.468750,110.43143770
1994-11-08,46.828125,111.28552709
1994-11-09,46.906250,111.47115112
1994-11-10,46.578125,110.69138588
1994-11-11,46.406250,110.28294006
1994-11-14,46.843750,111.32261383
1994-11-15,46.687500,110.95123097
1994-11-16,46.843750,111.32261383
1994-11-17,46.531250,110.57993533
1994-11-18,46.468750,110.43143770
1994-11-21,46.000000,109.31748735
1994-11-22,45.000000,106.94099386
1994-11-23,45.250000,107.53512714
1994-11-25,45.468750,108.05496006
1994-11-28,45.671875,108.53773796
1994-11-29,45.656250,108.50059571
1994-11-30,45.593750,108.35205843
1994-12-01,45.140625,107.27526619
1994-12-02,45.562500,108.27775806
1994-12-05,45.609375,108.38916896
1994-12-06,45.640625,108.46343760
1994-12-07,45.312500,107.68360099
1994-12-08,44.875000,106.64396686
1994-12-09,45.046875,107.05238096
1994-12-12,45.343750,107.75789342
1994-12-13,45.515625,108.16637889
1994-12-14,45.750000,108.72327477
1994-12-15,45.890625,109.05754710
1994-12-16,45.750000,109.59027355
1994-12-19,45.812500,109.73991305
1994-12-20,45.671875,109.40314290
1994-12-21,46.156250,110.56344969
1994-12-22,46.015625,110.22646544
1994-12-23,46.062500,110.33883582
1994-12-27,46.312500,110.93762378
1994-12-28,46.078125,110.37624767
1994-12-29,46.109375,110.45107139
1994-12-30,45.562500,109.14103787
1995-01-03,45.781250,109.66510520
1995-01-04,46.000000,110.18911702
1995-01-05,46.000000,110.18911702
1995-01-06,46.046875,110.30139224
1995-01-09,46.093750,110.41365160
1995-01-10,46.140625,110.52591889
1995-01-11,46.171875,110.60081397
1995-01-12,46.187500,110.63825755
1995-01-13,46.734375,111.94826728
1995-01-16,47.015625,112.62192654
1995-01-17,47.031250,112.65938597
1995-01-18,46.984375,112.54714247
1995-01-19,46.718750,111.91085543
1995-01-20,46.546875,111.49908710
1995-01-23,46.687500,111.83591277
1995-01-24,46.750000,111.98565535
1995-01-25,46.875000,112.28510087
1995-01-26,46.921875,112.39734438
1995-01-27,47.109375,112.84645319
1995-01-30,46.906250,112.35989287
1995-01-31,47.093750,112.80904926
1995-02-01,47.078125,112.77172463
1995-02-02,47.359375,113.44543146
1995-02-03,48.031250,115.05479949
1995-02-06,48.234375,115.54130430
1995-02-07,48.296875,115.69103896
1995-02-08,48.296875,115.69103896
1995-02-09,48.296875,115.69103896
1995-02-10,48.359375,115.84072603
1995-02-13,48.375000,115.87814582
1995-02-14,48.437500,116.02792013
1995-02-15,48.703125,116.66420717
1995-02-16,48.640625,116.51449630
1995-02-17,48.453125,116.06534784
1995-02-21,48.437500,116.02792013
1995-02-22,48.796875,116.88879726
1995-02-23,48.875000,117.07588033
1995-02-24,49.000000,117.37534172
1995-02-27,48.609375,116.43961708
1995-02-28,49.015625,117.41280908
1995-03-01,48.703125,116.66420717
1995-03-02,48.765625,116.81389425
1995-03-03,48.781250,116.85128232
1995-03-06,48.812500,116.92619326
1995-03-07,48.437500,116.02792013
1995-03-08,48.562500,116.32731807
1995-03-09,48.546875,116.28995379
1995-03-10,49.265625,118.01157325
1995-03-13,49.218750,117.89935354
1995-03-14,49.578125,118.76019895
1995-03-15,49.484375,118.53565644
1995-03-16,49.781250,119.24676720
1995-03-17,49.562500,119.36543368
1995-03-20,49.562500,119.36543368
1995-03-21,49.437500,119.06429915
1995-03-22,49.484375,119.17716116
1995-03-23,49.515625,119.25246858
1995-03-24,50.218750,120.94588246
1995-03-27,50.421875,121.43509126
1995-03-28,50.421875,121.43509126
1995-03-29,50.406250,121.39743358
1995-03-30,50.312500,121.17165406
1995-03-31,50.109375,120.68246904
1995-04-03,50.234375,120.98355599
1995-04-04,50.562500,121.77373280
1995-04-05,50.562500,121.77373280
1995-04-06,50.750000,122.22534737
1995-04-07,50.703125,122.11240606
1995-04-10,50.796875,122.33819352
1995-04-11,50.625000,121.92429213
1995-04-12,50.796875,122.33819352
1995-04-13,51.078125,123.01560347
1995-04-17,50.781250,122.30063100
1995-04-18,50.609375,121.88668204
1995-04-19,50.562500,121.77373280
1995-04-20,50.640625,121.96187051
1995-04-21,50.890625,122.56398891
1995-04-24,51.484375,123.99398936
1995-04-25,51.343750,123.65532403
1995-04-26,51.390625,123.76820190
1995-04-27,51.515625,124.06925714
1995-04-28,51.593750,124.25745829
1995-05-01,51.453125,123.91872159
1995-05-02,51.562500,124.18204778
1995-05-03,52.281250,125.91316690
1995-05-04,52.250000,125.83785948
1995-05-05,52.187500,125.68739530
1995-05-08,52.562500,126.59050549
1995-05-09,52.515625,126.47760383
1995-05-10,52.578125,126.62821867
1995-05-11,52.718750,126.96682850
1995-05-12,52.750000,127.04211213
1995-05-15,53.000000,127.64415916
1995-05-16,53.031250,127.71944279
1995-05-17,52.828125,127.23023398
1995-05-18,52.062500,125.38630042
1995-05-19,52.093750,125.46153648
1995-05-22,52.671875,126.85395856
1995-05-23,53.156250,128.02048216
1995-05-24,53.125000,127.94519853
1995-05-25,53.171875,128.05813983
1995-05-26,52.562500,126.59050549
1995-05-30,52.546875,126.55284782
1995-05-31,53.640625,129.18705334
1995-06-01,53.500000,128.84830872
1995-06-02,53.546875,128.96125002
1995-06-05,53.875000,129.75149027
1995-06-06,53.781250,129.52571867
1995-06-07,53.500000,128.84830872
1995-06-08,53.375000,128.54733278
1995-06-09,53.062500,127.79473435
1995-06-12,53.359375,128.50973061
1995-06-13,53.937500,129.90202581
1995-06-14,53.890625,129.78918759
1995-06-15,54.125000,130.35364038
1995-06-16,53.968750,130.74057319
1995-06-19,54.578125,132.21689045
1995-06-20,54.437500,131.87617135
1995-06-21,54.406250,131.80048331
1995-06-22,55.125000,133.54164924
1995-06-23,55.015625,133.27664197
1995-06-26,54.359375,131.68689970
1995-06-27,54.250000,131.42190830
1995-06-28,54.531250,132.10326719
1995-06-29,54.437500,131.87617135
1995-06-30,54.406250,131.80048331
1995-07-03,54.609375,132.29254677
1995-07-05,54.812500,132.78466574
1995-07-06,55.515625,134.48790438
1995-07-07,55.765625,135.09359903
1995-07-10,55.796875,135.16929500
1995-07-11,55.531250,134.52579202
1995-07-12,56.218750,136.19126198
1995-07-13,56.093750,135.88850981
1995-07-14,56.046875,135.77487863
1995-07-17,56.359375,136.53201279
1995-07-18,55.875000,135.35854286
1995-07-19,55.265625,133.88227318
1995-07-20,55.468750,134.37440008
1995-07-21,55.406250,134.22289712
1995-07-24,55.812500,135.20716677
1995-07-25,56.234375,136.22914961
1995-07-26,56.187500,136.11566116
1995-07-27,56.656250,137.25106901
1995-07-28,56.296875,136.38058913
1995-07-31,56.156250,136.03983832
1995-08-01,56.062500,135.81275040
1995-08-02,55.937500,135.50993480
1995-08-03,55.921875,135.47203131
1995-08-04,55.984375,135.62353426
1995-08-07,56.109375,135.92633401
1995-08-08,56.109375,135.92633401
1995-08-09,56.093750,135.88850981
1995-08-10,55.968750,135.58561491
1995-08-11,55.656250,134.82856004
1995-08-14,56.156250,136.03983832
1995-08-15,56.046875,135.77487863
1995-08-16,56.203125,136.15339020
1995-08-17,56.109375,135.92633401
1995-08-18,56.171875,136.07774181
1995-08-21,56.015625,135.69924609
1995-08-22,56.125000,135.96420578
1995-08-23,55.921875,135.47203131
1995-08-24,55.984375,135.62353426
1995-08-25,56.296875,136.38058913
1995-08-28,56.093750,135.88850981
1995-08-29,56.234375,136.22914961
1995-08-30,56.359375,136.53201279
1995-08-31,56.406250,136.64543780
1995-09-01,56.656250,137.25106901
1995-09-05,57.187500,138.53812255
1995-09-06,57.296875,138.80311395
1995-09-07,57.328125,138.87874649
1995-09-08,57.546875,139.40876102
1995-09-11,57.703125,139.78733603
1995-09-12,57.968750,140.43068042
1995-09-13,58.234375,141.07419926
1995-09-14,58.765625,142.36117350
1995-09-15,58.437500,142.32196955
1995-09-18,58.218750,141.78914794
1995-09-19,58.500000,142.47420203
1995-09-20,58.781250,143.15901824
1995-09-21,58.296875,141.97936321
1995-09-22,58.312500,142.01747288
1995-09-25,58.218750,141.78914794
1995-09-26,58.203125,141.75107000
1995-09-27,58.156250,141.63694718
1995-09-28,58.593750,142.70241595
1995-09-29,58.484375,142.43601308
1995-10-02,58.187500,141.71307135
1995-10-03,58.250000,141.86520868
1995-10-04,58.187500,141.71307135
1995-10-05,58.359375,142.13165913
1995-10-06,58.406250,142.24575023
1995-10-09,57.921875,141.06604763
1995-10-10,57.890625,140.98993932
1995-10-11,58.078125,141.44665262
1995-10-12,58.437500,142.32196955
1995-10-13,58.625000,142.77849254
1995-10-16,58.343750,142.09351775
1995-10-17,58.734375,143.04491128
1995-10-18,58.906250,143.46343562
1995-10-19,59.187500,144.14845799
1995-10-20,58.828125,143.27325207
1995-10-23,58.703125,142.96878711
1995-10-24,58.765625,143.12101959
1995-10-25,58.281250,141.94133285
1995-10-26,57.750000,140.64750743
1995-10-27,58.187500,141.71307135
1995-10-30,58.562500,142.62630764
1995-10-31,58.312500,142.01747288
1995-11-01,58.781250,143.15901824
1995-11-02,59.156250,144.07228624
1995-11-03,59.234375,144.26264424
1995-11-06,59.031250,143.76793230
1995-11-07,58.812500,143.23518998
1995-11-08,59.343750,144.52901540
1995-11-09,59.562500,145.06174186
1995-11-10,59.531250,144.98568112
1995-11-13,59.468750,144.83343278
1995-11-14,59.078125,143.88208683
1995-11-15,59.671875,145.32816059
1995-11-16,60.000000,146.12721062
1995-11-17,60.187500,146.58392392
1995-11-20,59.875000,145.82285668
1995-11-21,60.359375,147.00252756
1995-11-22,60.171875,146.54584598
1995-11-24,60.328125,146.92632409
1995-11-27,60.343750,146.96444962
1995-11-28,60.984375,148.52467791
1995-11-29,61.046875,148.67689453
1995-11-30,60.906250,148.33444678
1995-12-01,60.984375,148.52467791
1995-12-04,61.734375,150.35126150
1995-12-05,62.140625,151.34063782
1995-12-06,62.281250,151.68313314
1995-12-07,61.953125,150.88400381
1995-12-08,62.156250,151.37871576
1995-12-11,62.421875,152.02567605
1995-12-12,62.234375,151.56893103
1995-12-13,62.625000,152.52038800
1995-12-14,62.171875,151.41679371
1995-12-15,61.812500,151.47222162
1995-12-18,60.625000,148.56224836
1995-12-19,61.265625,150.13203975
1995-12-20,60.671875,148.67708484
1995-12-21,60.984375,149.44290985
1995-12-22,61.203125,149.97898259
1995-12-26,61.500000,150.70652348
1995-12-27,61.468750,150.62993940
1995-12-28,61.406250,150.47666021
1995-12-29,61.484375,150.66819179
1996-01-02,62.140625,152.27631488
1996-01-03,62.312500,152.69745599
1996-01-04,61.718750,151.24251693
1996-01-05,61.593750,150.93619645
1996-01-08,61.828125,151.51047401
1996-01-09,60.765625,148.90685296
1996-01-10,59.968750,146.95410942
1996-01-11,60.328125,147.83469161
1996-01-12,60.234375,147.60511380
1996-01-15,60.109375,147.29868230
1996-01-16,60.843750,149.09827353
1996-01-17,60.656250,148.63876901
1996-01-18,60.859375,149.13654178
1996-01-19,61.265625,150.13203975
1996-01-22,61.281250,150.17033972
1996-01-23,61.421875,150.51492847
1996-01-24,61.921875,151.74025799
1996-01-25,61.703125,151.20421696
1996-01-26,62.234375,152.50598784
1996-01-29,62.484375,153.11861295
1996-01-30,63.015625,154.42054242
1996-01-31,63.671875,156.02864965
1996-02-01,63.906250,156.60303823
1996-02-02,63.640625,155.95204970
1996-02-05,64.156250,157.21564748
1996-02-06,64.765625,158.70887065
1996-02-07,65.140625,159.62778453
1996-02-08,65.843750,161.35085511
1996-02-09,65.828125,161.31250756
1996-02-12,66.328125,162.53782122
1996-02-13,66.187500,162.19323248
1996-02-14,65.609375,160.77646653
1996-02-15,65.203125,159.78109543
1996-02-16,64.937500,159.13002761
1996-02-20,64.296875,157.56018865
1996-02-21,65.093750,159.51293219
1996-02-22,66.125000,162.03998501
1996-02-23,65.937500,161.58068666
1996-02-26,65.000000,159.28324337
